time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-09 05:00:00,3.8,1.4,90,0,0.0,☀️
2026-03-09 06:00:00,4.6,0.81,60,0,0.0,☀️
2026-03-09 07:00:00,4.9,0.58,301,0,0.0,☀️
2026-03-09 08:00:00,6.0,1.8,289,0,0.0,☀️
2026-03-09 09:00:00,9.5,1.46,286,0,0.0,☀️
2026-03-09 10:00:00,11.2,1.82,279,0,0.0,☀️
2026-03-09 11:00:00,12.4,2.52,277,0,0.0,☀️
2026-03-09 12:00:00,13.1,3.13,277,0,0.0,☀️
2026-03-09 13:00:00,13.7,3.42,277,0,0.0,☀️
2026-03-09 14:00:00,13.9,3.72,276,0,0.0,☀️
2026-03-09 15:00:00,13.8,3.95,279,0,0.0,☀️
2026-03-09 16:00:00,13.3,4.0,283,0,0.0,☀️
2026-03-09 17:00:00,12.8,4.08,287,0,0.0,☀️
2026-03-09 18:00:00,11.8,3.19,302,0,0.0,☀️
2026-03-09 19:00:00,10.8,2.62,320,0,0.0,☀️
2026-03-09 20:00:00,9.9,1.88,335,0,0.0,☀️
2026-03-09 21:00:00,8.8,1.53,328,0,0.0,☀️
2026-03-09 22:00:00,7.8,1.8,341,1,0.0,🌤️
2026-03-09 23:00:00,7.1,1.81,354,1,0.0,🌤️
2026-03-10 00:00:00,6.7,2.21,355,1,0.0,🌤️
2026-03-10 01:00:00,7.5,2.45,348,1,0.0,🌤️
2026-03-10 02:00:00,7.4,2.55,341,0,0.0,☀️
2026-03-10 03:00:00,6.8,2.49,335,0,0.0,☀️
2026-03-10 04:00:00,6.6,2.83,328,1,0.0,🌤️
2026-03-10 05:00:00,6.4,2.51,331,0,0.0,☀️
2026-03-10 06:00:00,6.0,2.24,333,0,0.0,☀️
2026-03-10 07:00:00,5.9,2.15,338,0,0.0,☀️
2026-03-10 08:00:00,7.4,2.25,339,0,0.0,☀️
2026-03-10 09:00:00,8.7,2.4,343,0,0.0,☀️
2026-03-10 10:00:00,9.8,2.5,344,0,0.0,☀️
2026-03-10 11:00:00,10.9,2.53,342,0,0.0,☀️
2026-03-10 12:00:00,11.8,2.56,339,0,0.0,☀️
2026-03-10 13:00:00,12.5,2.42,336,2,0.0,🌤️
2026-03-10 14:00:00,13.1,2.24,333,2,0.0,🌤️
2026-03-10 15:00:00,13.3,1.75,329,2,0.0,🌤️
2026-03-10 16:00:00,13.2,0.72,326,2,0.0,🌤️
2026-03-10 17:00:00,12.7,0.58,149,2,0.0,🌤️
2026-03-10 18:00:00,12.1,1.56,140,2,0.0,🌤️
2026-03-10 19:00:00,11.0,2.0,127,1,0.0,🌤️
2026-03-10 20:00:00,9.7,2.25,111,1,0.0,🌤️
2026-03-10 21:00:00,8.6,2.43,99,1,0.0,🌤️
2026-03-10 22:00:00,8.1,2.41,95,1,0.0,🌤️
2026-03-10 23:00:00,7.7,2.2,87,1,0.0,🌤️
2026-03-11 00:00:00,7.5,2.02,81,1,0.0,🌤️
2026-03-11 01:00:00,7.2,1.96,75,1,0.0,🌤️
2026-03-11 02:00:00,6.9,2.02,70,1,0.0,🌤️
2026-03-11 03:00:00,6.7,2.01,63,1,0.0,🌤️
2026-03-11 04:00:00,6.2,1.97,60,1,0.0,🌤️
2026-03-11 05:00:00,5.7,1.94,55,1,0.0,🌤️
2026-03-11 06:00:00,5.8,1.94,55,1,0.0,🌤️
2026-03-11 07:00:00,6.9,1.92,62,2,0.0,🌤️
2026-03-11 08:00:00,8.7,1.96,75,2,0.0,🌤️
2026-03-11 09:00:00,10.4,1.9,87,2,0.0,🌤️
2026-03-11 10:00:00,11.8,1.58,108,3,0.0,🌤️
2026-03-11 11:00:00,13.2,1.5,143,3,0.0,🌤️
2026-03-11 12:00:00,14.2,1.84,167,3,0.0,🌤️
2026-03-11 13:00:00,14.6,2.3,182,3,0.0,🌤️
2026-03-11 14:00:00,14.5,2.65,191,3,0.0,🌤️
2026-03-11 15:00:00,14.3,2.82,197,3,0.0,🌤️
2026-03-11 16:00:00,14.0,2.53,198,2,0.0,🌤️
2026-03-11 17:00:00,13.4,1.99,198,2,0.0,🌤️
2026-03-11 18:00:00,12.9,1.33,193,2,0.0,🌤️
2026-03-11 19:00:00,12.4,0.76,157,3,0.0,🌤️
2026-03-11 20:00:00,12.0,1.1,95,3,0.0,🌤️
2026-03-11 21:00:00,11.4,1.63,79,3,0.0,🌤️
2026-03-11 22:00:00,10.6,1.77,74,3,0.0,🌤️
2026-03-11 23:00:00,9.6,1.77,74,3,0.0,🌤️
2026-03-12 00:00:00,8.9,1.68,73,3,0.0,🌤️
2026-03-12 01:00:00,8.7,1.71,69,3,0.0,🌤️
2026-03-12 02:00:00,8.7,1.84,68,3,0.0,🌤️
2026-03-12 03:00:00,8.8,1.88,65,3,0.0,🌤️
2026-03-12 04:00:00,10.2,2.53,72,61,0.8,☔
2026-03-12 05:00:00,10.0,3.01,69,61,0.8,☔
2026-03-12 06:00:00,9.9,3.36,67,61,0.8,☔
2026-03-12 07:00:00,9.9,3.48,72,61,0.7,☔
2026-03-12 08:00:00,10.0,3.57,79,61,0.7,☔
2026-03-12 09:00:00,10.2,3.54,82,61,0.7,☔
2026-03-12 10:00:00,10.6,3.26,79,61,0.8,☔
2026-03-12 11:00:00,11.0,2.85,72,61,0.8,☔
2026-03-12 12:00:00,11.3,2.73,66,61,0.8,☔
2026-03-12 13:00:00,11.4,3.23,68,61,0.6,☔
2026-03-12 14:00:00,11.3,4.14,70,61,0.6,☔
2026-03-12 15:00:00,11.2,4.84,72,61,0.6,☔
2026-03-12 16:00:00,11.1,5.28,71,3,0.3,🌤️
2026-03-12 17:00:00,10.9,5.54,70,3,0.3,🌤️
2026-03-12 18:00:00,10.7,5.7,68,3,0.3,🌤️
2026-03-12 19:00:00,10.5,5.95,65,3,0.0,🌤️
2026-03-12 20:00:00,10.3,6.22,62,3,0.0,🌤️
2026-03-12 21:00:00,10.2,6.36,60,3,0.0,🌤️
2026-03-12 22:00:00,10.3,6.38,58,3,0.0,🌤️
2026-03-12 23:00:00,10.5,6.35,57,3,0.0,🌤️
2026-03-13 00:00:00,10.7,6.24,55,3,0.0,🌤️
2026-03-13 01:00:00,10.6,6.28,53,2,0.0,🌤️
2026-03-13 02:00:00,10.5,6.25,50,2,0.0,🌤️
2026-03-13 03:00:00,10.5,6.24,49,2,0.0,🌤️
2026-03-13 04:00:00,10.5,5.95,49,2,0.0,🌤️
2026-03-13 05:00:00,10.6,5.61,50,2,0.0,🌤️
2026-03-13 06:00:00,10.9,5.34,52,2,0.0,🌤️
2026-03-13 07:00:00,11.3,5.08,54,0,0.0,☀️
2026-03-13 08:00:00,11.8,4.88,55,0,0.0,☀️
2026-03-13 09:00:00,12.5,4.89,59,0,0.0,☀️
2026-03-13 10:00:00,13.6,5.32,64,0,0.0,☀️
2026-03-13 11:00:00,14.9,5.98,69,0,0.0,☀️
2026-03-13 12:00:00,15.9,6.39,73,0,0.0,☀️
2026-03-13 13:00:00,16.4,6.4,76,0,0.0,☀️
2026-03-13 14:00:00,16.5,6.16,77,0,0.0,☀️
2026-03-13 15:00:00,16.2,5.71,79,0,0.0,☀️
2026-03-13 16:00:00,15.5,5.06,81,0,0.0,☀️
2026-03-13 17:00:00,14.4,4.23,83,0,0.0,☀️
2026-03-13 18:00:00,13.2,3.52,83,0,0.0,☀️
2026-03-13 19:00:00,12.0,3.16,79,0,0.0,☀️
2026-03-13 20:00:00,10.8,2.94,72,0,0.0,☀️
2026-03-13 21:00:00,9.8,2.86,65,0,0.0,☀️
2026-03-13 22:00:00,9.1,2.73,62,0,0.0,☀️
2026-03-13 23:00:00,8.7,2.64,61,0,0.0,☀️
2026-03-14 00:00:00,8.3,2.56,59,0,0.0,☀️
2026-03-14 01:00:00,7.8,2.42,60,0,0.0,☀️
2026-03-14 02:00:00,7.4,2.37,62,0,0.0,☀️
2026-03-14 03:00:00,7.1,2.28,61,0,0.0,☀️
2026-03-14 04:00:00,6.7,2.25,58,1,0.0,🌤️
2026-03-14 05:00:00,6.5,2.28,52,1,0.0,🌤️
2026-03-14 06:00:00,7.0,2.27,49,1,0.0,🌤️
2026-03-14 07:00:00,8.3,1.93,52,1,0.0,🌤️
2026-03-14 08:00:00,10.6,1.7,50,1,0.0,🌤️
2026-03-14 09:00:00,12.8,1.74,49,1,0.0,🌤️
2026-03-14 10:00:00,14.5,2.02,57,0,0.0,☀️
2026-03-14 11:00:00,16.2,2.34,70,0,0.0,☀️
2026-03-14 12:00:00,17.4,2.35,78,0,0.0,☀️
2026-03-14 13:00:00,18.4,1.53,79,0,0.0,☀️
2026-03-14 14:00:00,18.9,0.22,63,0,0.0,☀️
2026-03-14 15:00:00,18.6,0.73,254,0,0.0,☀️
2026-03-14 16:00:00,17.2,1.17,239,0,0.0,☀️
2026-03-14 17:00:00,15.0,1.41,225,0,0.0,☀️
2026-03-14 18:00:00,13.0,1.5,217,0,0.0,☀️
2026-03-14 19:00:00,11.7,1.34,207,0,0.0,☀️
2026-03-14 20:00:00,10.5,1.02,191,0,0.0,☀️
2026-03-14 21:00:00,9.6,0.81,173,0,0.0,☀️
2026-03-14 22:00:00,9.0,0.76,157,0,0.0,☀️
2026-03-14 23:00:00,8.6,0.78,140,0,0.0,☀️
2026-03-15 00:00:00,8.3,0.86,126,0,0.0,☀️
2026-03-15 01:00:00,8.1,0.98,114,0,0.0,☀️
2026-03-15 02:00:00,7.9,1.14,105,0,0.0,☀️
2026-03-15 03:00:00,7.7,1.22,99,0,0.0,☀️
2026-03-15 04:00:00,7.3,1.22,99,0,0.0,☀️
2026-03-15 05:00:00,6.8,1.12,100,0,0.0,☀️
2026-03-15 06:00:00,7.3,1.1,95,0,0.0,☀️
2026-03-15 07:00:00,9.6,1.2,85,0,0.0,☀️
2026-03-15 08:00:00,12.8,1.24,76,0,0.0,☀️
2026-03-15 09:00:00,15.6,1.21,66,0,0.0,☀️
2026-03-15 10:00:00,17.8,0.86,54,0,0.0,☀️
2026-03-15 11:00:00,19.6,0.41,14,0,0.0,☀️
2026-03-15 12:00:00,20.6,0.54,292,0,0.0,☀️
2026-03-15 13:00:00,20.6,1.2,265,0,0.0,☀️
2026-03-15 14:00:00,19.8,1.87,254,0,0.0,☀️
2026-03-15 15:00:00,18.7,2.25,249,0,0.0,☀️
2026-03-15 16:00:00,17.4,2.11,239,0,0.0,☀️
2026-03-15 17:00:00,15.8,1.7,220,0,0.0,☀️
2026-03-15 18:00:00,14.2,1.49,200,0,0.0,☀️
2026-03-15 19:00:00,12.8,1.3,176,0,0.0,☀️
2026-03-15 20:00:00,11.5,1.17,149,0,0.0,☀️
2026-03-15 21:00:00,10.5,1.28,129,0,0.0,☀️
2026-03-15 22:00:00,9.9,1.36,126,0,0.0,☀️
2026-03-15 23:00:00,9.7,1.27,135,0,0.0,☀️
