time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-13 05:00:00,16.0,9.6,359,2,0.0,🌤️
2026-03-13 06:00:00,16.2,10.0,358,2,0.0,🌤️
2026-03-13 07:00:00,16.2,9.7,2,2,0.0,🌤️
2026-03-13 08:00:00,16.6,9.94,5,2,0.0,🌤️
2026-03-13 09:00:00,16.8,10.56,6,2,0.0,🌤️
2026-03-13 10:00:00,16.8,9.24,10,1,0.0,🌤️
2026-03-13 11:00:00,17.6,8.8,8,2,0.0,🌤️
2026-03-13 12:00:00,17.8,9.82,9,3,0.0,🌤️
2026-03-13 13:00:00,17.7,9.24,10,2,0.0,🌤️
2026-03-13 14:00:00,17.6,9.3,12,2,0.0,🌤️
2026-03-13 15:00:00,17.6,9.34,13,2,0.0,🌤️
2026-03-13 16:00:00,17.6,9.29,14,2,0.0,🌤️
2026-03-13 17:00:00,17.4,9.4,17,2,0.0,🌤️
2026-03-13 18:00:00,17.2,9.23,18,2,0.0,🌤️
2026-03-13 19:00:00,17.1,8.82,18,2,0.0,🌤️
2026-03-13 20:00:00,17.0,8.66,14,2,0.0,🌤️
2026-03-13 21:00:00,17.0,8.42,13,2,0.0,🌤️
2026-03-13 22:00:00,16.9,8.37,15,2,0.0,🌤️
2026-03-13 23:00:00,16.8,8.35,17,2,0.0,🌤️
2026-03-14 00:00:00,16.7,8.38,20,2,0.0,🌤️
2026-03-14 01:00:00,16.7,8.3,22,2,0.0,🌤️
2026-03-14 02:00:00,16.8,8.28,25,2,0.0,🌤️
2026-03-14 03:00:00,16.8,8.18,27,2,0.0,🌤️
2026-03-14 04:00:00,16.7,8.01,28,2,0.0,🌤️
2026-03-14 05:00:00,16.7,7.69,28,2,0.0,🌤️
2026-03-14 06:00:00,16.7,7.43,29,2,0.0,🌤️
2026-03-14 07:00:00,16.7,7.05,32,2,0.0,🌤️
2026-03-14 08:00:00,16.7,6.69,35,2,0.0,🌤️
2026-03-14 09:00:00,16.8,6.28,37,2,0.0,🌤️
2026-03-14 10:00:00,16.9,5.84,38,2,0.0,🌤️
2026-03-14 11:00:00,17.0,5.36,37,2,0.0,🌤️
2026-03-14 12:00:00,17.1,5.1,35,2,0.0,🌤️
2026-03-14 13:00:00,17.2,5.08,32,2,0.0,🌤️
2026-03-14 14:00:00,17.2,5.42,30,2,0.0,🌤️
2026-03-14 15:00:00,17.2,5.46,28,2,0.0,🌤️
2026-03-14 16:00:00,17.1,5.28,29,1,0.0,🌤️
2026-03-14 17:00:00,17.0,5.02,31,1,0.0,🌤️
2026-03-14 18:00:00,16.9,4.77,33,1,0.0,🌤️
2026-03-14 19:00:00,16.9,4.5,37,2,0.0,🌤️
2026-03-14 20:00:00,16.9,4.19,40,2,0.0,🌤️
2026-03-14 21:00:00,16.9,4.03,44,2,0.0,🌤️
2026-03-14 22:00:00,16.8,4.03,46,2,0.0,🌤️
2026-03-14 23:00:00,16.8,4.17,46,2,0.0,🌤️
2026-03-15 00:00:00,16.8,4.17,46,2,0.0,🌤️
2026-03-15 01:00:00,16.7,4.1,45,2,0.0,🌤️
2026-03-15 02:00:00,16.7,3.96,43,2,0.0,🌤️
2026-03-15 03:00:00,16.6,3.89,42,2,0.0,🌤️
2026-03-15 04:00:00,16.5,3.75,42,2,0.0,🌤️
2026-03-15 05:00:00,16.5,3.54,43,2,0.0,🌤️
2026-03-15 06:00:00,16.4,3.32,44,2,0.0,🌤️
2026-03-15 07:00:00,16.5,3.04,46,2,0.0,🌤️
2026-03-15 08:00:00,16.6,2.76,46,2,0.0,🌤️
2026-03-15 09:00:00,16.7,2.62,47,2,0.0,🌤️
2026-03-15 10:00:00,16.9,2.77,41,2,0.0,🌤️
2026-03-15 11:00:00,17.1,3.05,32,2,0.0,🌤️
2026-03-15 12:00:00,17.4,3.35,27,2,0.0,🌤️
2026-03-15 13:00:00,17.6,3.58,23,2,0.0,🌤️
2026-03-15 14:00:00,17.9,3.83,20,2,0.0,🌤️
2026-03-15 15:00:00,18.1,4.02,19,2,0.0,🌤️
2026-03-15 16:00:00,17.9,3.47,33,2,0.0,🌤️
2026-03-15 17:00:00,18.2,4.08,31,2,0.0,🌤️
2026-03-15 18:00:00,18.4,4.44,31,2,0.0,🌤️
2026-03-15 19:00:00,18.5,4.6,34,2,0.0,🌤️
2026-03-15 20:00:00,18.5,4.7,38,2,0.0,🌤️
2026-03-15 21:00:00,18.4,4.68,42,2,0.0,🌤️
2026-03-15 22:00:00,18.3,4.67,43,3,0.0,🌤️
2026-03-15 23:00:00,18.1,4.67,45,3,0.0,🌤️
2026-03-16 00:00:00,18.0,4.53,47,3,0.0,🌤️
2026-03-16 01:00:00,17.9,4.47,50,2,0.0,🌤️
2026-03-16 02:00:00,17.7,4.28,53,2,0.0,🌤️
2026-03-16 03:00:00,17.7,4.08,54,2,0.0,🌤️
2026-03-16 04:00:00,17.6,3.72,54,2,0.0,🌤️
2026-03-16 05:00:00,17.6,3.28,52,2,0.0,🌤️
2026-03-16 06:00:00,17.7,2.92,52,2,0.0,🌤️
2026-03-16 07:00:00,17.8,2.69,59,2,0.0,🌤️
2026-03-16 08:00:00,17.9,2.56,69,2,0.0,🌤️
2026-03-16 09:00:00,18.1,2.47,76,2,0.0,🌤️
2026-03-16 10:00:00,18.1,2.35,78,2,0.0,🌤️
2026-03-16 11:00:00,18.1,2.16,77,2,0.0,🌤️
2026-03-16 12:00:00,18.2,2.02,70,2,0.0,🌤️
2026-03-16 13:00:00,18.3,1.94,55,0,0.0,☀️
2026-03-16 14:00:00,18.6,2.0,37,0,0.0,☀️
2026-03-16 15:00:00,18.7,2.28,23,0,0.0,☀️
2026-03-16 16:00:00,18.8,2.62,18,2,0.0,🌤️
2026-03-16 17:00:00,18.9,2.82,17,2,0.0,🌤️
2026-03-16 18:00:00,18.9,3.07,19,2,0.0,🌤️
2026-03-16 19:00:00,18.9,3.22,26,0,0.0,☀️
2026-03-16 20:00:00,18.9,3.33,33,0,0.0,☀️
2026-03-16 21:00:00,18.9,3.41,40,0,0.0,☀️
2026-03-16 22:00:00,18.9,3.26,47,2,0.0,🌤️
2026-03-16 23:00:00,18.8,2.97,57,2,0.0,🌤️
2026-03-17 00:00:00,18.8,2.69,68,2,0.0,🌤️
2026-03-17 01:00:00,18.7,2.41,85,1,0.0,🌤️
2026-03-17 02:00:00,18.5,2.38,105,1,0.0,🌤️
2026-03-17 03:00:00,18.4,2.37,118,1,0.0,🌤️
2026-03-17 04:00:00,18.4,2.06,119,1,0.0,🌤️
2026-03-17 05:00:00,18.4,1.66,115,1,0.0,🌤️
2026-03-17 06:00:00,18.4,1.33,103,1,0.0,🌤️
2026-03-17 07:00:00,18.5,1.3,90,0,0.0,☀️
2026-03-17 08:00:00,18.6,1.33,77,0,0.0,☀️
2026-03-17 09:00:00,18.7,1.49,70,0,0.0,☀️
2026-03-17 10:00:00,18.9,1.66,65,1,0.0,🌤️
2026-03-17 11:00:00,19.1,1.84,61,1,0.0,🌤️
2026-03-17 12:00:00,19.2,1.89,58,1,0.0,🌤️
2026-03-17 13:00:00,19.4,1.78,52,0,0.0,☀️
2026-03-17 14:00:00,19.5,1.63,43,0,0.0,☀️
2026-03-17 15:00:00,19.6,1.56,40,0,0.0,☀️
2026-03-17 16:00:00,19.6,1.56,45,1,0.0,🌤️
2026-03-17 17:00:00,19.7,1.56,50,1,0.0,🌤️
2026-03-17 18:00:00,19.7,1.7,62,1,0.0,🌤️
2026-03-17 19:00:00,19.5,2.26,82,2,0.0,🌤️
2026-03-17 20:00:00,19.3,3.55,97,2,0.0,🌤️
2026-03-17 21:00:00,19.0,5.08,107,2,0.0,🌤️
2026-03-17 22:00:00,18.7,5.99,116,1,0.0,🌤️
2026-03-17 23:00:00,18.8,5.77,124,0,0.0,☀️
2026-03-18 00:00:00,18.9,5.46,131,0,0.0,☀️
2026-03-18 01:00:00,18.9,5.24,138,0,0.0,☀️
2026-03-18 02:00:00,18.9,4.92,142,0,0.0,☀️
2026-03-18 03:00:00,18.9,4.63,147,0,0.0,☀️
2026-03-18 04:00:00,18.9,4.27,147,0,0.0,☀️
2026-03-18 05:00:00,18.9,3.74,146,0,0.0,☀️
2026-03-18 06:00:00,18.9,3.52,145,0,0.0,☀️
2026-03-18 07:00:00,18.9,3.58,150,1,0.0,🌤️
2026-03-18 08:00:00,18.8,3.85,155,2,0.0,🌤️
2026-03-18 09:00:00,18.9,4.18,159,3,0.0,🌤️
2026-03-18 10:00:00,19.0,4.55,161,3,0.0,🌤️
2026-03-18 11:00:00,19.1,4.93,162,3,0.0,🌤️
2026-03-18 12:00:00,19.3,5.19,164,3,0.0,🌤️
2026-03-18 13:00:00,19.4,5.51,168,2,0.0,🌤️
2026-03-18 14:00:00,19.6,5.73,174,1,0.0,🌤️
2026-03-18 15:00:00,19.8,5.81,177,0,0.0,☀️
2026-03-18 16:00:00,19.9,5.6,178,0,0.0,☀️
2026-03-18 17:00:00,19.9,5.21,177,0,0.0,☀️
2026-03-18 18:00:00,20.0,4.93,174,0,0.0,☀️
2026-03-18 19:00:00,20.0,4.77,170,0,0.0,☀️
2026-03-18 20:00:00,20.0,4.63,166,0,0.0,☀️
2026-03-18 21:00:00,20.0,4.68,164,0,0.0,☀️
2026-03-18 22:00:00,20.0,4.88,165,0,0.0,☀️
2026-03-18 23:00:00,20.0,5.12,168,0,0.0,☀️
