time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-12 10:00:00,3.4,0.81,300,0,0.0,☀️
2026-03-12 11:00:00,4.8,0.9,270,0,0.0,☀️
2026-03-12 12:00:00,5.8,0.95,252,0,0.0,☀️
2026-03-12 13:00:00,6.4,1.28,219,1,0.0,🌤️
2026-03-12 14:00:00,6.0,2.02,200,1,0.0,🌤️
2026-03-12 15:00:00,5.8,1.84,193,0,0.0,☀️
2026-03-12 16:00:00,4.8,2.32,173,1,0.0,🌤️
2026-03-12 17:00:00,3.5,2.12,172,1,0.0,🌤️
2026-03-12 18:00:00,1.3,1.52,157,51,0.3,☔
2026-03-12 19:00:00,0.7,0.51,281,61,1.6,☔
2026-03-12 20:00:00,0.0,1.39,291,63,6.4,☔
2026-03-12 21:00:00,-0.3,1.58,325,75,7.2,❄️
2026-03-12 22:00:00,-0.5,1.71,7,75,3.2,❄️
2026-03-12 23:00:00,-1.0,1.14,38,73,0.6,❄️
2026-03-13 00:00:00,-1.0,1.17,59,2,0.0,🌤️
2026-03-13 01:00:00,-0.7,0.99,45,2,0.0,🌤️
2026-03-13 02:00:00,-0.7,1.28,39,2,0.0,🌤️
2026-03-13 03:00:00,-0.7,1.56,50,2,0.0,🌤️
2026-03-13 04:00:00,-0.8,1.5,53,2,0.0,🌤️
2026-03-13 05:00:00,-0.9,1.25,61,3,0.0,🌤️
2026-03-13 06:00:00,-1.4,1.43,78,71,0.1,❄️
2026-03-13 07:00:00,-1.6,1.35,42,73,0.3,❄️
2026-03-13 08:00:00,-1.9,1.73,10,73,0.4,❄️
2026-03-13 09:00:00,-1.6,1.92,9,73,0.4,❄️
2026-03-13 10:00:00,-1.3,1.91,6,73,0.7,❄️
2026-03-13 11:00:00,-1.0,2.2,357,73,0.9,❄️
2026-03-13 12:00:00,-0.8,2.1,360,73,0.8,❄️
2026-03-13 13:00:00,1.1,2.1,270,75,0.9,❄️
2026-03-13 14:00:00,3.2,2.33,189,75,0.7,❄️
2026-03-13 15:00:00,5.1,2.67,107,75,0.4,❄️
2026-03-13 16:00:00,6.7,3.04,27,3,0.0,🌤️
2026-03-13 17:00:00,6.1,2.6,16,3,0.0,🌤️
2026-03-13 18:00:00,5.3,2.47,14,3,0.0,🌤️
2026-03-13 19:00:00,4.6,2.42,24,3,0.0,🌤️
2026-03-13 20:00:00,4.2,2.5,16,3,0.0,🌤️
2026-03-13 21:00:00,3.9,2.33,25,3,0.0,🌤️
2026-03-13 22:00:00,3.5,2.37,28,3,0.0,🌤️
2026-03-13 23:00:00,3.2,2.46,27,3,0.0,🌤️
2026-03-14 00:00:00,2.9,2.51,23,3,0.0,🌤️
2026-03-14 01:00:00,2.5,2.44,19,1,0.0,🌤️
2026-03-14 02:00:00,2.1,2.26,13,1,0.0,🌤️
2026-03-14 03:00:00,1.8,2.14,11,1,0.0,🌤️
2026-03-14 04:00:00,1.4,2.16,13,1,0.0,🌤️
2026-03-14 05:00:00,1.1,2.21,18,1,0.0,🌤️
2026-03-14 06:00:00,1.4,2.33,25,1,0.0,🌤️
2026-03-14 07:00:00,2.5,2.52,34,0,0.0,☀️
2026-03-14 08:00:00,4.2,2.69,42,0,0.0,☀️
2026-03-14 09:00:00,6.0,2.83,48,0,0.0,☀️
2026-03-14 10:00:00,8.0,2.84,51,0,0.0,☀️
2026-03-14 11:00:00,10.2,2.7,51,0,0.0,☀️
2026-03-14 12:00:00,11.9,2.5,53,0,0.0,☀️
2026-03-14 13:00:00,13.1,2.36,54,0,0.0,☀️
2026-03-14 14:00:00,13.8,2.08,55,0,0.0,☀️
2026-03-14 15:00:00,13.8,1.7,62,0,0.0,☀️
2026-03-14 16:00:00,13.0,1.1,95,2,0.0,🌤️
2026-03-14 17:00:00,11.6,1.34,153,2,0.0,🌤️
2026-03-14 18:00:00,10.1,1.92,171,2,0.0,🌤️
2026-03-14 19:00:00,8.6,1.71,173,1,0.0,🌤️
2026-03-14 20:00:00,6.9,1.12,170,1,0.0,🌤️
2026-03-14 21:00:00,5.5,0.76,157,1,0.0,🌤️
2026-03-14 22:00:00,4.5,0.72,146,1,0.0,🌤️
2026-03-14 23:00:00,3.9,0.92,139,1,0.0,🌤️
2026-03-15 00:00:00,3.3,1.06,139,1,0.0,🌤️
2026-03-15 01:00:00,2.6,1.06,139,3,0.0,🌤️
2026-03-15 02:00:00,1.9,0.94,148,3,0.0,🌤️
2026-03-15 03:00:00,1.5,0.89,153,3,0.0,🌤️
2026-03-15 04:00:00,1.2,0.82,166,2,0.0,🌤️
2026-03-15 05:00:00,1.0,0.71,172,2,0.0,🌤️
2026-03-15 06:00:00,1.6,0.6,180,2,0.0,🌤️
2026-03-15 07:00:00,3.2,0.45,153,2,0.0,🌤️
2026-03-15 08:00:00,5.4,0.51,101,2,0.0,🌤️
2026-03-15 09:00:00,7.4,0.7,90,2,0.0,🌤️
2026-03-15 10:00:00,9.2,0.82,104,1,0.0,🌤️
2026-03-15 11:00:00,10.8,1.08,124,1,0.0,🌤️
2026-03-15 12:00:00,11.9,1.35,138,1,0.0,🌤️
2026-03-15 13:00:00,11.9,1.62,158,3,0.0,🌤️
2026-03-15 14:00:00,11.4,2.21,175,3,0.0,🌤️
2026-03-15 15:00:00,11.0,2.6,182,3,0.0,🌤️
2026-03-15 16:00:00,8.6,2.7,182,61,0.1,☔
2026-03-15 17:00:00,7.7,2.3,180,61,0.1,☔
2026-03-15 18:00:00,7.0,1.8,177,61,0.1,☔
2026-03-15 19:00:00,6.4,1.3,184,61,0.5,☔
2026-03-15 20:00:00,5.9,0.81,210,61,0.5,☔
2026-03-15 21:00:00,5.6,0.54,248,61,0.5,☔
2026-03-15 22:00:00,5.5,0.3,270,61,0.2,☔
2026-03-15 23:00:00,5.6,0.1,360,61,0.2,☔
2026-03-16 00:00:00,5.6,0.36,56,61,0.2,☔
2026-03-16 01:00:00,5.4,0.54,68,3,0.1,🌤️
2026-03-16 02:00:00,5.0,0.81,83,3,0.1,🌤️
2026-03-16 03:00:00,4.6,0.91,84,3,0.1,🌤️
2026-03-16 04:00:00,3.9,0.98,66,1,0.0,🌤️
2026-03-16 05:00:00,3.2,1.2,48,1,0.0,🌤️
2026-03-16 06:00:00,3.0,1.42,39,1,0.0,🌤️
2026-03-16 07:00:00,3.9,1.56,40,0,0.0,☀️
2026-03-16 08:00:00,5.3,1.63,43,0,0.0,☀️
2026-03-16 09:00:00,6.9,1.56,45,0,0.0,☀️
2026-03-16 10:00:00,8.5,1.35,48,0,0.0,☀️
2026-03-16 11:00:00,10.2,0.92,49,0,0.0,☀️
2026-03-16 12:00:00,11.4,0.51,79,0,0.0,☀️
2026-03-16 13:00:00,12.1,0.76,157,3,0.0,🌤️
2026-03-16 14:00:00,12.4,1.7,177,3,0.0,🌤️
2026-03-16 15:00:00,12.2,2.4,180,3,0.0,🌤️
2026-03-16 16:00:00,11.2,2.7,182,3,0.0,🌤️
2026-03-16 17:00:00,9.8,2.71,184,3,0.0,🌤️
2026-03-16 18:00:00,8.6,2.61,184,3,0.0,🌤️
2026-03-16 19:00:00,8.0,2.3,182,3,0.0,🌤️
2026-03-16 20:00:00,7.7,1.8,180,3,0.0,🌤️
2026-03-16 21:00:00,7.4,1.5,176,3,0.0,🌤️
2026-03-16 22:00:00,7.1,1.4,176,61,0.2,☔
2026-03-16 23:00:00,6.9,1.4,180,61,0.2,☔
2026-03-17 00:00:00,6.7,1.4,180,61,0.2,☔
2026-03-17 01:00:00,6.6,1.3,180,3,0.0,🌤️
2026-03-17 02:00:00,6.5,1.2,175,3,0.0,🌤️
2026-03-17 03:00:00,6.4,1.1,175,3,0.0,🌤️
2026-03-17 04:00:00,6.1,1.1,185,3,0.0,🌤️
2026-03-17 05:00:00,5.8,1.14,195,3,0.0,🌤️
2026-03-17 06:00:00,5.8,1.26,198,3,0.0,🌤️
2026-03-17 07:00:00,6.6,1.41,188,2,0.0,🌤️
2026-03-17 08:00:00,7.7,1.6,176,2,0.0,🌤️
2026-03-17 09:00:00,8.8,1.94,168,2,0.0,🌤️
2026-03-17 10:00:00,9.8,2.47,166,3,0.0,🌤️
2026-03-17 11:00:00,10.8,3.2,166,3,0.0,🌤️
2026-03-17 12:00:00,11.4,3.61,166,3,0.0,🌤️
2026-03-17 13:00:00,11.6,3.64,164,3,0.0,🌤️
2026-03-17 14:00:00,11.4,3.57,162,3,0.0,🌤️
2026-03-17 15:00:00,11.0,3.38,161,3,0.0,🌤️
2026-03-17 16:00:00,10.3,3.26,162,3,0.0,🌤️
2026-03-17 17:00:00,9.4,3.01,165,3,0.0,🌤️
2026-03-17 18:00:00,8.6,2.77,167,3,0.0,🌤️
2026-03-17 19:00:00,7.0,2.28,171,3,0.0,🌤️
2026-03-17 20:00:00,5.7,1.96,175,3,0.0,🌤️
2026-03-17 21:00:00,4.5,1.84,174,3,0.0,🌤️
2026-03-17 22:00:00,3.1,1.84,167,3,0.0,🌤️
2026-03-17 23:00:00,2.5,1.84,167,3,0.0,🌤️
2026-03-18 00:00:00,2.0,1.77,164,3,0.0,🌤️
2026-03-18 01:00:00,1.7,1.58,162,3,0.0,🌤️
2026-03-18 02:00:00,1.4,1.43,155,3,0.0,🌤️
2026-03-18 03:00:00,1.2,1.25,151,3,0.0,🌤️
2026-03-18 04:00:00,1.1,1.14,142,3,0.0,🌤️
2026-03-18 05:00:00,1.1,0.92,131,3,0.0,🌤️
2026-03-18 06:00:00,1.6,0.78,130,3,0.0,🌤️
2026-03-18 07:00:00,3.1,0.54,158,3,0.0,🌤️
2026-03-18 08:00:00,5.1,0.72,214,3,0.0,🌤️
2026-03-18 09:00:00,6.8,1.2,222,3,0.0,🌤️
2026-03-18 10:00:00,8.1,1.72,216,3,0.0,🌤️
2026-03-18 11:00:00,9.2,2.28,209,2,0.0,🌤️
2026-03-18 12:00:00,9.9,2.73,204,2,0.0,🌤️
2026-03-18 13:00:00,10.3,2.95,204,2,0.0,🌤️
2026-03-18 14:00:00,10.4,3.0,206,2,0.0,🌤️
2026-03-18 15:00:00,10.0,2.86,205,2,0.0,🌤️
2026-03-18 16:00:00,9.0,2.44,199,3,0.0,🌤️
2026-03-18 17:00:00,7.5,1.91,186,3,0.0,🌤️
2026-03-18 18:00:00,6.3,1.63,169,3,0.0,🌤️
2026-03-18 19:00:00,5.7,1.71,159,3,0.0,🌤️
2026-03-18 20:00:00,5.4,1.97,156,3,0.0,🌤️
2026-03-18 21:00:00,5.0,1.92,152,3,0.0,🌤️
2026-03-18 22:00:00,4.6,1.53,148,2,0.0,🌤️
2026-03-18 23:00:00,4.2,0.85,135,1,0.0,🌤️
