time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-12 15:00:00,13.0,4.66,337,51,0.4,☔
2026-03-12 16:00:00,12.8,2.52,7,51,0.3,☔
2026-03-12 17:00:00,12.4,1.92,28,53,0.5,☔
2026-03-12 18:00:00,12.3,2.95,28,51,0.2,☔
2026-03-12 19:00:00,12.4,3.0,30,51,0.1,☔
2026-03-12 20:00:00,12.6,4.52,28,2,0.0,🌤️
2026-03-12 21:00:00,12.5,6.0,24,51,0.1,☔
2026-03-12 22:00:00,12.0,7.36,31,3,0.0,🌤️
2026-03-12 23:00:00,11.7,7.91,32,51,0.1,☔
2026-03-13 00:00:00,11.5,7.21,29,3,0.0,🌤️
2026-03-13 01:00:00,11.5,7.0,22,2,0.0,🌤️
2026-03-13 02:00:00,11.6,6.58,17,2,0.0,🌤️
2026-03-13 03:00:00,12.2,7.0,10,2,0.0,🌤️
2026-03-13 04:00:00,12.1,7.6,360,0,0.0,☀️
2026-03-13 05:00:00,11.7,8.23,355,0,0.0,☀️
2026-03-13 06:00:00,11.6,8.21,358,0,0.0,☀️
2026-03-13 07:00:00,11.5,8.0,360,0,0.0,☀️
2026-03-13 08:00:00,11.5,8.1,1,0,0.0,☀️
2026-03-13 09:00:00,11.6,7.32,4,0,0.0,☀️
2026-03-13 10:00:00,12.2,6.9,360,0,0.0,☀️
2026-03-13 11:00:00,12.7,7.84,354,0,0.0,☀️
2026-03-13 12:00:00,13.6,8.6,351,0,0.0,☀️
2026-03-13 13:00:00,13.8,9.68,345,0,0.0,☀️
2026-03-13 14:00:00,13.8,10.54,342,0,0.0,☀️
2026-03-13 15:00:00,13.8,11.42,341,0,0.0,☀️
2026-03-13 16:00:00,13.9,12.37,343,0,0.0,☀️
2026-03-13 17:00:00,13.9,12.59,346,0,0.0,☀️
2026-03-13 18:00:00,13.5,12.83,347,0,0.0,☀️
2026-03-13 19:00:00,12.9,12.73,349,0,0.0,☀️
2026-03-13 20:00:00,12.2,13.01,352,0,0.0,☀️
2026-03-13 21:00:00,11.6,12.94,356,0,0.0,☀️
2026-03-13 22:00:00,11.2,11.8,360,0,0.0,☀️
2026-03-13 23:00:00,11.1,10.23,4,0,0.0,☀️
2026-03-14 00:00:00,10.9,8.93,10,0,0.0,☀️
2026-03-14 01:00:00,10.8,8.08,12,0,0.0,☀️
2026-03-14 02:00:00,10.6,7.47,12,0,0.0,☀️
2026-03-14 03:00:00,10.5,6.77,13,0,0.0,☀️
2026-03-14 04:00:00,10.4,6.04,12,0,0.0,☀️
2026-03-14 05:00:00,10.3,5.32,12,0,0.0,☀️
2026-03-14 06:00:00,10.2,4.59,11,0,0.0,☀️
2026-03-14 07:00:00,10.2,3.74,16,0,0.0,☀️
2026-03-14 08:00:00,10.2,2.95,24,0,0.0,☀️
2026-03-14 09:00:00,10.3,2.2,30,0,0.0,☀️
2026-03-14 10:00:00,10.6,1.21,24,0,0.0,☀️
2026-03-14 11:00:00,10.9,0.64,321,0,0.0,☀️
2026-03-14 12:00:00,11.2,1.2,270,0,0.0,☀️
2026-03-14 13:00:00,11.6,1.91,264,0,0.0,☀️
2026-03-14 14:00:00,11.9,2.7,268,0,0.0,☀️
2026-03-14 15:00:00,12.3,3.21,274,0,0.0,☀️
2026-03-14 16:00:00,12.6,3.57,281,0,0.0,☀️
2026-03-14 17:00:00,13.0,3.96,291,0,0.0,☀️
2026-03-14 18:00:00,13.2,4.3,301,0,0.0,☀️
2026-03-14 19:00:00,13.4,4.81,315,0,0.0,☀️
2026-03-14 20:00:00,13.6,5.47,329,0,0.0,☀️
2026-03-14 21:00:00,13.6,6.09,337,0,0.0,☀️
2026-03-14 22:00:00,13.6,6.11,339,0,0.0,☀️
2026-03-14 23:00:00,13.6,5.76,340,0,0.0,☀️
2026-03-15 00:00:00,13.4,5.44,340,0,0.0,☀️
2026-03-15 01:00:00,13.3,5.35,339,0,0.0,☀️
2026-03-15 02:00:00,13.1,5.26,339,0,0.0,☀️
2026-03-15 03:00:00,13.0,5.13,339,0,0.0,☀️
2026-03-15 04:00:00,12.9,5.06,342,0,0.0,☀️
2026-03-15 05:00:00,12.8,4.97,345,0,0.0,☀️
2026-03-15 06:00:00,12.7,4.9,348,0,0.0,☀️
2026-03-15 07:00:00,12.6,5.06,351,0,0.0,☀️
2026-03-15 08:00:00,12.6,5.25,352,0,0.0,☀️
2026-03-15 09:00:00,12.6,5.15,352,0,0.0,☀️
2026-03-15 10:00:00,12.9,4.44,352,0,0.0,☀️
2026-03-15 11:00:00,13.2,3.55,350,0,0.0,☀️
2026-03-15 12:00:00,13.6,3.35,343,0,0.0,☀️
2026-03-15 13:00:00,14.1,4.61,333,0,0.0,☀️
2026-03-15 14:00:00,14.5,6.66,327,0,0.0,☀️
2026-03-15 15:00:00,14.9,8.18,325,0,0.0,☀️
2026-03-15 16:00:00,14.9,9.13,325,1,0.0,🌤️
2026-03-15 17:00:00,14.8,9.13,325,1,0.0,🌤️
2026-03-15 18:00:00,14.8,8.88,326,1,0.0,🌤️
2026-03-15 19:00:00,14.7,8.29,330,0,0.0,☀️
2026-03-15 20:00:00,14.6,7.58,337,0,0.0,☀️
2026-03-15 21:00:00,14.6,6.96,344,0,0.0,☀️
2026-03-15 22:00:00,14.5,6.51,349,0,0.0,☀️
2026-03-15 23:00:00,14.4,6.23,354,0,0.0,☀️
2026-03-16 00:00:00,14.4,5.7,360,0,0.0,☀️
2026-03-16 01:00:00,14.4,4.94,7,1,0.0,🌤️
2026-03-16 02:00:00,14.5,4.18,17,1,0.0,🌤️
2026-03-16 03:00:00,14.6,3.64,32,1,0.0,🌤️
2026-03-16 04:00:00,14.9,3.61,48,2,0.0,🌤️
2026-03-16 05:00:00,15.4,3.89,64,2,0.0,🌤️
2026-03-16 06:00:00,15.6,4.56,75,2,0.0,🌤️
2026-03-16 07:00:00,15.4,5.45,83,3,0.1,🌤️
2026-03-16 08:00:00,15.1,6.51,87,3,0.1,🌤️
2026-03-16 09:00:00,14.9,7.1,89,3,0.1,🌤️
2026-03-16 10:00:00,14.9,7.0,89,3,0.0,🌤️
2026-03-16 11:00:00,15.1,6.5,88,3,0.0,🌤️
2026-03-16 12:00:00,15.2,6.1,88,3,0.0,🌤️
2026-03-16 13:00:00,15.4,6.1,92,2,0.0,🌤️
2026-03-16 14:00:00,15.4,6.24,96,2,0.0,🌤️
2026-03-16 15:00:00,15.5,6.38,99,2,0.0,🌤️
2026-03-16 16:00:00,15.7,6.46,98,3,0.0,🌤️
2026-03-16 17:00:00,15.9,6.64,96,3,0.0,🌤️
2026-03-16 18:00:00,16.1,6.83,95,3,0.0,🌤️
2026-03-16 19:00:00,16.1,7.26,97,3,0.0,🌤️
2026-03-16 20:00:00,16.1,7.73,100,3,0.0,🌤️
2026-03-16 21:00:00,16.0,8.13,104,3,0.0,🌤️
2026-03-16 22:00:00,16.0,8.3,105,3,0.0,🌤️
2026-03-16 23:00:00,16.0,8.29,108,3,0.0,🌤️
2026-03-17 00:00:00,16.0,8.16,109,3,0.0,🌤️
2026-03-17 01:00:00,16.1,7.88,110,3,0.0,🌤️
2026-03-17 02:00:00,16.2,7.56,110,3,0.0,🌤️
2026-03-17 03:00:00,16.4,7.34,110,3,0.0,🌤️
2026-03-17 04:00:00,16.2,7.4,109,61,0.4,☔
2026-03-17 05:00:00,16.1,7.65,107,61,0.4,☔
2026-03-17 06:00:00,16.0,7.97,108,61,0.4,☔
2026-03-17 07:00:00,16.0,8.38,110,61,0.6,☔
2026-03-17 08:00:00,16.1,8.88,113,61,0.6,☔
2026-03-17 09:00:00,16.3,9.21,116,61,0.6,☔
2026-03-17 10:00:00,16.5,9.14,120,61,0.6,☔
2026-03-17 11:00:00,16.6,8.96,125,61,0.6,☔
2026-03-17 12:00:00,16.8,8.68,128,61,0.6,☔
2026-03-17 13:00:00,16.9,8.42,127,61,0.4,☔
2026-03-17 14:00:00,17.0,8.15,123,61,0.4,☔
2026-03-17 15:00:00,17.0,7.88,119,61,0.4,☔
2026-03-17 16:00:00,17.0,7.52,113,61,0.2,☔
2026-03-17 17:00:00,17.0,7.34,107,61,0.2,☔
2026-03-17 18:00:00,17.0,7.23,104,61,0.2,☔
2026-03-17 19:00:00,16.6,5.89,130,3,0.0,🌤️
2026-03-17 20:00:00,15.7,4.4,164,3,0.0,🌤️
2026-03-17 21:00:00,14.4,2.68,207,3,0.0,🌤️
2026-03-17 22:00:00,13.0,1.0,276,2,0.0,🌤️
2026-03-17 23:00:00,13.0,1.36,306,2,0.0,🌤️
2026-03-18 00:00:00,13.0,1.77,313,2,0.0,🌤️
2026-03-18 01:00:00,13.0,1.86,306,3,0.0,🌤️
2026-03-18 02:00:00,13.0,1.88,295,3,0.0,🌤️
2026-03-18 03:00:00,13.0,1.9,288,3,0.0,🌤️
2026-03-18 04:00:00,13.1,1.8,289,3,0.0,🌤️
2026-03-18 05:00:00,13.1,1.79,297,3,0.0,🌤️
2026-03-18 06:00:00,13.4,1.75,301,3,0.0,🌤️
2026-03-18 07:00:00,14.0,1.94,305,3,0.0,🌤️
2026-03-18 08:00:00,14.8,2.3,304,3,0.0,🌤️
2026-03-18 09:00:00,15.6,2.56,301,3,0.0,🌤️
2026-03-18 10:00:00,16.4,3.01,291,3,0.0,🌤️
2026-03-18 11:00:00,17.2,3.49,283,3,0.0,🌤️
2026-03-18 12:00:00,17.8,3.92,276,3,0.0,🌤️
2026-03-18 13:00:00,18.2,4.0,270,3,0.0,🌤️
2026-03-18 14:00:00,18.4,3.92,264,2,0.0,🌤️
2026-03-18 15:00:00,18.4,3.86,260,1,0.0,🌤️
2026-03-18 16:00:00,18.2,3.65,261,2,0.0,🌤️
2026-03-18 17:00:00,17.8,3.32,263,2,0.0,🌤️
2026-03-18 18:00:00,17.5,3.14,261,3,0.0,🌤️
2026-03-18 19:00:00,17.5,3.38,251,3,0.0,🌤️
2026-03-18 20:00:00,17.6,3.89,241,3,0.0,🌤️
2026-03-18 21:00:00,17.7,4.52,235,3,0.0,🌤️
2026-03-18 22:00:00,17.9,5.0,233,51,0.1,☔
2026-03-18 23:00:00,18.0,5.44,234,51,0.1,☔
