time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-10 00:00:00,17.2,6.99,9,3,0.0,🌤️
2026-03-10 01:00:00,17.1,6.82,11,3,0.0,🌤️
2026-03-10 02:00:00,17.0,6.43,21,3,0.0,🌤️
2026-03-10 03:00:00,17.5,6.46,16,3,0.0,🌤️
2026-03-10 04:00:00,17.3,6.8,17,3,0.0,🌤️
2026-03-10 05:00:00,17.2,6.89,19,3,0.0,🌤️
2026-03-10 06:00:00,16.8,7.16,15,3,0.0,🌤️
2026-03-10 07:00:00,16.6,6.61,18,3,0.0,🌤️
2026-03-10 08:00:00,16.7,5.91,24,3,0.0,🌤️
2026-03-10 09:00:00,17.1,6.09,23,3,0.0,🌤️
2026-03-10 10:00:00,17.0,6.08,25,3,0.0,🌤️
2026-03-10 11:00:00,17.1,6.22,28,3,0.0,🌤️
2026-03-10 12:00:00,17.2,6.26,29,3,0.0,🌤️
2026-03-10 13:00:00,17.3,6.05,31,3,0.0,🌤️
2026-03-10 14:00:00,17.3,5.68,28,3,0.0,🌤️
2026-03-10 15:00:00,17.7,5.39,22,3,0.0,🌤️
2026-03-10 16:00:00,17.5,5.24,24,2,0.0,🌤️
2026-03-10 17:00:00,17.4,5.06,30,2,0.0,🌤️
2026-03-10 18:00:00,17.2,4.94,36,2,0.0,🌤️
2026-03-10 19:00:00,17.0,4.81,47,2,0.0,🌤️
2026-03-10 20:00:00,16.8,4.69,56,2,0.0,🌤️
2026-03-10 21:00:00,16.8,4.25,60,2,0.0,🌤️
2026-03-10 22:00:00,16.9,3.22,60,2,0.0,🌤️
2026-03-10 23:00:00,17.0,3.94,63,3,0.0,🌤️
2026-03-11 00:00:00,17.0,3.81,67,2,0.0,🌤️
2026-03-11 01:00:00,16.9,2.78,60,1,0.0,🌤️
2026-03-11 02:00:00,16.9,3.75,42,2,0.0,🌤️
2026-03-11 03:00:00,16.4,4.88,44,1,0.0,🌤️
2026-03-11 04:00:00,16.6,4.4,51,1,0.0,🌤️
2026-03-11 05:00:00,16.9,3.91,58,2,0.0,🌤️
2026-03-11 06:00:00,17.1,3.36,53,2,0.0,🌤️
2026-03-11 07:00:00,17.1,3.05,49,2,0.0,🌤️
2026-03-11 08:00:00,17.2,3.08,54,1,0.0,🌤️
2026-03-11 09:00:00,17.6,3.36,67,0,0.0,☀️
2026-03-11 10:00:00,18.2,3.38,71,0,0.0,☀️
2026-03-11 11:00:00,18.7,2.91,63,0,0.0,☀️
2026-03-11 12:00:00,19.1,2.39,57,1,0.0,🌤️
2026-03-11 13:00:00,19.4,2.08,55,1,0.0,🌤️
2026-03-11 14:00:00,19.6,1.92,51,2,0.0,🌤️
2026-03-11 15:00:00,19.8,1.98,45,3,0.0,🌤️
2026-03-11 16:00:00,19.9,2.11,31,2,0.0,🌤️
2026-03-11 17:00:00,19.7,2.52,34,2,0.0,🌤️
2026-03-11 18:00:00,18.8,3.18,66,3,0.0,🌤️
2026-03-11 19:00:00,17.8,3.91,87,2,0.0,🌤️
2026-03-11 20:00:00,18.1,3.7,90,1,0.0,🌤️
2026-03-11 21:00:00,18.1,4.3,89,2,0.0,🌤️
2026-03-11 22:00:00,17.6,4.51,94,1,0.0,🌤️
2026-03-11 23:00:00,17.6,3.81,95,0,0.0,☀️
2026-03-12 00:00:00,17.7,3.72,96,0,0.0,☀️
2026-03-12 01:00:00,17.6,3.73,98,0,0.0,☀️
2026-03-12 02:00:00,17.7,3.22,97,1,0.0,🌤️
2026-03-12 03:00:00,17.6,3.03,98,2,0.0,🌤️
2026-03-12 04:00:00,17.4,3.14,99,2,0.0,🌤️
2026-03-12 05:00:00,17.2,2.84,100,2,0.0,🌤️
2026-03-12 06:00:00,17.2,2.4,107,1,0.0,🌤️
2026-03-12 07:00:00,17.2,1.58,108,1,0.0,🌤️
2026-03-12 08:00:00,17.3,0.73,106,2,0.0,🌤️
2026-03-12 09:00:00,17.4,0.14,135,2,0.0,🌤️
2026-03-12 10:00:00,17.7,0.72,214,2,0.0,🌤️
2026-03-12 11:00:00,17.7,1.17,239,80,0.3,🌦️
2026-03-12 12:00:00,17.2,2.66,290,80,0.9,🌦️
2026-03-12 13:00:00,17.0,3.76,299,80,1.7,🌦️
2026-03-12 14:00:00,16.9,4.96,312,80,1.5,🌦️
2026-03-12 15:00:00,16.5,6.55,326,80,1.0,🌦️
2026-03-12 16:00:00,16.5,7.47,344,80,0.3,🌦️
2026-03-12 17:00:00,16.7,7.71,350,2,0.1,🌤️
2026-03-12 18:00:00,16.3,8.32,357,2,0.0,🌤️
2026-03-12 19:00:00,15.9,7.74,354,2,0.1,🌤️
2026-03-12 20:00:00,15.8,7.61,357,2,0.1,🌤️
2026-03-12 21:00:00,15.4,7.61,358,2,0.1,🌤️
2026-03-12 22:00:00,15.6,7.9,1,2,0.1,🌤️
2026-03-12 23:00:00,15.3,7.81,3,2,0.0,🌤️
2026-03-13 00:00:00,15.0,7.91,2,2,0.1,🌤️
2026-03-13 01:00:00,15.0,8.12,4,2,0.1,🌤️
2026-03-13 02:00:00,15.1,8.45,6,2,0.1,🌤️
2026-03-13 03:00:00,14.9,8.46,7,2,0.0,🌤️
2026-03-13 04:00:00,14.8,8.15,6,2,0.0,🌤️
2026-03-13 05:00:00,15.0,7.63,5,2,0.1,🌤️
2026-03-13 06:00:00,15.7,8.2,1,1,0.1,🌤️
2026-03-13 07:00:00,15.9,8.11,2,2,0.0,🌤️
2026-03-13 08:00:00,16.4,8.34,6,2,0.0,🌤️
2026-03-13 09:00:00,16.7,9.14,5,2,0.0,🌤️
2026-03-13 10:00:00,16.8,7.89,12,1,0.0,🌤️
2026-03-13 11:00:00,17.4,7.57,8,1,0.0,🌤️
2026-03-13 12:00:00,18.0,8.71,9,2,0.0,🌤️
2026-03-13 13:00:00,17.8,8.4,9,1,0.0,🌤️
2026-03-13 14:00:00,17.8,8.6,9,2,0.0,🌤️
2026-03-13 15:00:00,17.7,8.63,10,2,0.0,🌤️
2026-03-13 16:00:00,17.5,8.4,12,2,0.0,🌤️
2026-03-13 17:00:00,17.2,8.27,15,2,0.0,🌤️
2026-03-13 18:00:00,16.9,7.87,18,2,0.0,🌤️
2026-03-13 19:00:00,16.7,7.34,17,2,0.0,🌤️
2026-03-13 20:00:00,16.7,7.28,13,2,0.0,🌤️
2026-03-13 21:00:00,16.6,7.08,13,2,0.0,🌤️
2026-03-13 22:00:00,16.6,6.94,15,2,0.0,🌤️
2026-03-13 23:00:00,16.5,6.83,18,2,0.0,🌤️
2026-03-14 00:00:00,16.4,6.78,22,2,0.0,🌤️
2026-03-14 01:00:00,16.3,6.8,24,2,0.0,🌤️
2026-03-14 02:00:00,16.2,6.89,28,2,0.0,🌤️
2026-03-14 03:00:00,16.1,6.9,30,2,0.0,🌤️
2026-03-14 04:00:00,16.1,6.72,30,2,0.0,🌤️
2026-03-14 05:00:00,16.1,6.45,30,2,0.0,🌤️
2026-03-14 06:00:00,16.2,6.14,30,2,0.0,🌤️
2026-03-14 07:00:00,16.2,5.94,33,2,0.0,🌤️
2026-03-14 08:00:00,16.3,5.72,36,2,0.0,🌤️
2026-03-14 09:00:00,16.4,5.54,39,2,0.0,🌤️
2026-03-14 10:00:00,16.6,5.19,40,2,0.0,🌤️
2026-03-14 11:00:00,17.0,4.78,37,2,0.0,🌤️
2026-03-14 12:00:00,17.3,4.47,34,2,0.0,🌤️
2026-03-14 13:00:00,17.4,4.48,29,2,0.0,🌤️
2026-03-14 14:00:00,17.5,4.61,24,2,0.0,🌤️
2026-03-14 15:00:00,17.5,4.66,23,2,0.0,🌤️
2026-03-14 16:00:00,17.5,4.48,24,2,0.0,🌤️
2026-03-14 17:00:00,17.4,4.07,28,2,0.0,🌤️
2026-03-14 18:00:00,17.3,3.83,33,2,0.0,🌤️
2026-03-14 19:00:00,17.1,3.62,39,2,0.0,🌤️
