time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-10 22:00:00,4.1,1.2,355,0,0.0,☀️
2026-03-10 23:00:00,3.6,1.02,11,0,0.0,☀️
2026-03-11 00:00:00,3.1,0.92,13,0,0.0,☀️
2026-03-11 01:00:00,2.9,0.82,101,0,0.0,☀️
2026-03-11 02:00:00,2.5,0.81,174,0,0.0,☀️
2026-03-11 03:00:00,2.1,0.86,252,0,0.0,☀️
2026-03-11 04:00:00,1.7,0.86,324,1,0.0,🌤️
2026-03-11 05:00:00,1.5,0.81,330,1,0.0,🌤️
2026-03-11 06:00:00,1.4,0.85,339,2,0.0,🌤️
2026-03-11 07:00:00,1.8,0.82,346,2,0.0,🌤️
2026-03-11 08:00:00,3.5,1.0,6,3,0.0,🌤️
2026-03-11 09:00:00,5.4,1.39,21,3,0.0,🌤️
2026-03-11 10:00:00,6.9,1.42,39,3,0.0,🌤️
2026-03-11 11:00:00,8.2,1.52,67,2,0.0,🌤️
2026-03-11 12:00:00,9.3,1.7,90,2,0.0,🌤️
2026-03-11 13:00:00,10.0,2.1,115,1,0.0,🌤️
2026-03-11 14:00:00,10.4,1.92,129,1,0.0,🌤️
2026-03-11 15:00:00,10.5,1.56,140,2,0.0,🌤️
2026-03-11 16:00:00,10.3,1.43,155,3,0.0,🌤️
2026-03-11 17:00:00,9.9,1.22,171,3,0.0,🌤️
2026-03-11 18:00:00,9.4,1.1,175,3,0.0,🌤️
2026-03-11 19:00:00,9.0,0.98,156,3,0.0,🌤️
2026-03-11 20:00:00,8.6,1.17,121,3,0.0,🌤️
2026-03-11 21:00:00,8.2,1.53,101,3,0.0,🌤️
2026-03-11 22:00:00,7.9,1.7,87,3,0.0,🌤️
2026-03-11 23:00:00,7.8,1.75,77,3,0.0,🌤️
2026-03-12 00:00:00,7.5,1.79,63,3,0.0,🌤️
2026-03-12 01:00:00,7.1,1.7,50,3,0.1,🌤️
2026-03-12 02:00:00,6.6,1.61,30,3,0.1,🌤️
2026-03-12 03:00:00,6.2,1.65,14,3,0.1,🌤️
2026-03-12 04:00:00,5.7,1.8,360,61,0.0,☔
2026-03-12 05:00:00,5.3,1.92,351,61,0.0,☔
2026-03-12 06:00:00,5.2,2.06,346,61,0.0,☔
2026-03-12 07:00:00,5.4,2.14,349,3,0.0,🌤️
2026-03-12 08:00:00,5.9,2.21,355,3,0.0,🌤️
2026-03-12 09:00:00,6.6,2.1,3,3,0.0,🌤️
2026-03-12 10:00:00,7.6,1.94,12,3,0.0,🌤️
2026-03-12 11:00:00,8.7,1.7,28,3,0.0,🌤️
2026-03-12 12:00:00,9.6,1.63,47,3,0.0,🌤️
2026-03-12 13:00:00,10.1,1.68,73,3,0.0,🌤️
2026-03-12 14:00:00,10.4,2.11,95,3,0.0,🌤️
2026-03-12 15:00:00,10.3,2.5,106,3,0.0,🌤️
2026-03-12 16:00:00,9.8,2.62,108,3,0.0,🌤️
2026-03-12 17:00:00,9.0,2.5,106,3,0.0,🌤️
2026-03-12 18:00:00,8.4,2.24,100,3,0.0,🌤️
2026-03-12 19:00:00,8.0,1.8,90,3,0.0,🌤️
2026-03-12 20:00:00,7.8,1.39,69,3,0.0,🌤️
2026-03-12 21:00:00,7.6,1.2,42,3,0.0,🌤️
2026-03-12 22:00:00,7.4,1.26,18,3,0.0,🌤️
2026-03-12 23:00:00,7.2,1.4,360,3,0.0,🌤️
2026-03-13 00:00:00,6.9,1.61,353,3,0.0,🌤️
2026-03-13 01:00:00,6.6,1.9,357,2,0.0,🌤️
2026-03-13 02:00:00,6.3,2.1,3,2,0.0,🌤️
2026-03-13 03:00:00,6.0,2.32,7,2,0.0,🌤️
2026-03-13 04:00:00,5.5,2.22,8,0,0.0,☀️
2026-03-13 05:00:00,5.0,2.02,9,0,0.0,☀️
2026-03-13 06:00:00,5.0,2.02,9,0,0.0,☀️
2026-03-13 07:00:00,5.7,2.32,7,1,0.0,🌤️
2026-03-13 08:00:00,6.8,2.83,8,1,0.0,🌤️
2026-03-13 09:00:00,8.0,3.26,11,1,0.0,🌤️
2026-03-13 10:00:00,9.4,3.61,14,1,0.0,🌤️
2026-03-13 11:00:00,10.8,4.02,19,1,0.0,🌤️
2026-03-13 12:00:00,11.9,4.25,24,1,0.0,🌤️
2026-03-13 13:00:00,12.3,4.38,27,1,0.0,🌤️
2026-03-13 14:00:00,12.3,4.44,31,1,0.0,🌤️
2026-03-13 15:00:00,12.0,4.41,33,1,0.0,🌤️
2026-03-13 16:00:00,11.4,4.49,32,2,0.0,🌤️
2026-03-13 17:00:00,10.5,4.53,31,2,0.0,🌤️
2026-03-13 18:00:00,9.5,4.47,27,2,0.0,🌤️
2026-03-13 19:00:00,8.4,4.46,20,1,0.0,🌤️
2026-03-13 20:00:00,7.3,4.37,11,1,0.0,🌤️
2026-03-13 21:00:00,6.3,4.41,4,1,0.0,🌤️
2026-03-13 22:00:00,5.6,4.4,1,0,0.0,☀️
2026-03-13 23:00:00,5.1,4.2,1,0,0.0,☀️
2026-03-14 00:00:00,4.7,4.1,1,0,0.0,☀️
2026-03-14 01:00:00,4.2,3.91,3,0,0.0,☀️
2026-03-14 02:00:00,3.8,3.72,6,0,0.0,☀️
2026-03-14 03:00:00,3.5,3.55,10,0,0.0,☀️
2026-03-14 04:00:00,3.0,3.49,13,0,0.0,☀️
2026-03-14 05:00:00,2.6,3.45,17,0,0.0,☀️
2026-03-14 06:00:00,2.8,3.48,18,0,0.0,☀️
2026-03-14 07:00:00,4.0,3.69,13,0,0.0,☀️
2026-03-14 08:00:00,5.8,4.02,6,0,0.0,☀️
2026-03-14 09:00:00,7.6,4.4,1,0,0.0,☀️
2026-03-14 10:00:00,9.5,4.6,2,0,0.0,☀️
2026-03-14 11:00:00,11.4,4.83,6,0,0.0,☀️
2026-03-14 12:00:00,12.9,4.87,9,0,0.0,☀️
2026-03-14 13:00:00,13.9,4.88,11,0,0.0,☀️
2026-03-14 14:00:00,14.5,4.69,11,0,0.0,☀️
2026-03-14 15:00:00,14.7,4.51,13,0,0.0,☀️
2026-03-14 16:00:00,14.2,4.14,20,0,0.0,☀️
2026-03-14 17:00:00,13.3,3.85,28,0,0.0,☀️
2026-03-14 18:00:00,12.3,3.52,35,0,0.0,☀️
2026-03-14 19:00:00,11.2,3.24,34,0,0.0,☀️
2026-03-14 20:00:00,10.0,2.82,27,0,0.0,☀️
2026-03-14 21:00:00,9.0,2.47,21,0,0.0,☀️
2026-03-14 22:00:00,8.1,1.96,15,0,0.0,☀️
2026-03-14 23:00:00,7.3,1.5,4,0,0.0,☀️
2026-03-15 00:00:00,6.5,1.22,351,0,0.0,☀️
2026-03-15 01:00:00,5.9,1.04,343,0,0.0,☀️
2026-03-15 02:00:00,5.4,0.95,342,0,0.0,☀️
2026-03-15 03:00:00,4.9,0.85,339,0,0.0,☀️
2026-03-15 04:00:00,4.2,0.81,330,0,0.0,☀️
2026-03-15 05:00:00,3.5,0.81,330,0,0.0,☀️
2026-03-15 06:00:00,3.6,0.81,330,0,0.0,☀️
2026-03-15 07:00:00,4.9,0.81,330,1,0.0,🌤️
2026-03-15 08:00:00,7.0,0.67,333,1,0.0,🌤️
2026-03-15 09:00:00,8.9,0.5,360,1,0.0,🌤️
2026-03-15 10:00:00,10.6,0.72,56,0,0.0,☀️
2026-03-15 11:00:00,12.2,1.41,82,0,0.0,☀️
2026-03-15 12:00:00,13.4,1.9,93,0,0.0,☀️
2026-03-15 13:00:00,14.0,2.02,110,0,0.0,☀️
2026-03-15 14:00:00,14.2,2.2,129,0,0.0,☀️
2026-03-15 15:00:00,14.1,2.44,145,0,0.0,☀️
2026-03-15 16:00:00,13.9,2.47,159,0,0.0,☀️
2026-03-15 17:00:00,13.4,2.42,173,0,0.0,☀️
2026-03-15 18:00:00,12.8,2.4,180,0,0.0,☀️
2026-03-15 19:00:00,11.4,2.86,140,3,0.0,🌤️
2026-03-15 20:00:00,10.3,3.5,97,3,0.0,🌤️
2026-03-15 21:00:00,9.6,4.18,65,3,0.0,🌤️
2026-03-15 22:00:00,9.1,4.69,40,3,0.0,🌤️
2026-03-15 23:00:00,8.8,4.58,36,3,0.0,🌤️
2026-03-16 00:00:00,8.5,4.33,34,3,0.0,🌤️
2026-03-16 01:00:00,8.3,4.1,34,3,0.0,🌤️
2026-03-16 02:00:00,8.3,3.86,37,3,0.0,🌤️
2026-03-16 03:00:00,8.2,3.56,38,3,0.0,🌤️
2026-03-16 04:00:00,8.0,3.24,34,3,0.0,🌤️
2026-03-16 05:00:00,7.7,2.91,27,3,0.0,🌤️
2026-03-16 06:00:00,7.8,2.82,23,3,0.0,🌤️
2026-03-16 07:00:00,8.2,3.18,28,3,0.0,🌤️
2026-03-16 08:00:00,8.8,3.8,35,3,0.0,🌤️
2026-03-16 09:00:00,9.6,4.25,41,3,0.0,🌤️
2026-03-16 10:00:00,10.4,4.38,45,3,0.0,🌤️
2026-03-16 11:00:00,11.3,4.32,48,3,0.0,🌤️
2026-03-16 12:00:00,12.0,4.28,53,3,0.0,🌤️
2026-03-16 13:00:00,12.4,4.34,61,3,0.0,🌤️
2026-03-16 14:00:00,12.6,4.49,69,3,0.0,🌤️
2026-03-16 15:00:00,12.6,4.75,75,3,0.0,🌤️
2026-03-16 16:00:00,12.2,5.24,77,3,0.0,🌤️
2026-03-16 17:00:00,11.5,5.77,76,2,0.0,🌤️
2026-03-16 18:00:00,10.9,6.02,75,1,0.0,🌤️
2026-03-16 19:00:00,10.3,5.92,74,1,0.0,🌤️
2026-03-16 20:00:00,9.7,5.51,74,0,0.0,☀️
2026-03-16 21:00:00,9.3,5.03,73,0,0.0,☀️
2026-03-16 22:00:00,9.0,4.44,67,0,0.0,☀️
2026-03-16 23:00:00,8.8,3.91,58,1,0.0,🌤️
