time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-11 22:00:00,9.0,1.12,63,0,0.0,☀️
2026-03-11 23:00:00,7.8,1.78,52,0,0.0,☀️
2026-03-12 00:00:00,8.2,1.82,9,0,0.0,☀️
2026-03-12 01:00:00,8.3,1.73,10,0,0.0,☀️
2026-03-12 02:00:00,8.2,1.68,17,0,0.0,☀️
2026-03-12 03:00:00,7.9,1.63,11,1,0.0,🌤️
2026-03-12 04:00:00,8.1,1.7,357,0,0.0,☀️
2026-03-12 05:00:00,8.4,1.75,13,1,0.0,🌤️
2026-03-12 06:00:00,7.1,1.46,16,1,0.0,🌤️
2026-03-12 07:00:00,6.7,1.77,47,1,0.0,🌤️
2026-03-12 08:00:00,8.8,0.89,63,1,0.0,🌤️
2026-03-12 09:00:00,11.5,2.64,53,1,0.0,🌤️
2026-03-12 10:00:00,12.6,2.3,56,1,0.0,🌤️
2026-03-12 11:00:00,13.0,2.06,67,2,0.0,🌤️
2026-03-12 12:00:00,13.0,0.41,76,2,0.0,🌤️
2026-03-12 13:00:00,13.2,1.75,294,3,0.0,🌤️
2026-03-12 14:00:00,13.1,1.64,308,3,0.0,🌤️
2026-03-12 15:00:00,12.4,0.91,354,3,0.0,🌤️
2026-03-12 16:00:00,12.3,1.28,51,3,0.0,🌤️
2026-03-12 17:00:00,12.0,1.34,63,3,0.0,🌤️
2026-03-12 18:00:00,11.3,0.78,50,2,0.0,🌤️
2026-03-12 19:00:00,9.8,2.02,33,51,0.2,☔
2026-03-12 20:00:00,9.4,2.61,32,51,0.2,☔
2026-03-12 21:00:00,8.9,2.62,47,3,0.0,🌤️
2026-03-12 22:00:00,8.4,2.56,59,3,0.0,🌤️
2026-03-12 23:00:00,8.2,2.56,51,3,0.0,🌤️
2026-03-13 00:00:00,8.4,2.42,38,3,0.0,🌤️
2026-03-13 01:00:00,9.2,2.4,17,3,0.0,🌤️
2026-03-13 02:00:00,9.4,2.3,2,3,0.0,🌤️
2026-03-13 03:00:00,9.0,2.11,355,1,0.0,🌤️
2026-03-13 04:00:00,8.2,2.12,341,0,0.0,☀️
2026-03-13 05:00:00,7.8,1.87,344,0,0.0,☀️
2026-03-13 06:00:00,7.5,1.82,9,0,0.0,☀️
2026-03-13 07:00:00,7.1,1.65,14,0,0.0,☀️
2026-03-13 08:00:00,9.0,1.68,17,0,0.0,☀️
2026-03-13 09:00:00,10.6,2.24,27,0,0.0,☀️
2026-03-13 10:00:00,11.8,2.2,360,0,0.0,☀️
2026-03-13 11:00:00,13.0,2.82,354,0,0.0,☀️
2026-03-13 12:00:00,13.9,3.52,345,0,0.0,☀️
2026-03-13 13:00:00,14.0,4.5,338,0,0.0,☀️
2026-03-13 14:00:00,13.8,5.45,338,0,0.0,☀️
2026-03-13 15:00:00,13.4,6.57,337,0,0.0,☀️
2026-03-13 16:00:00,12.5,7.6,339,0,0.0,☀️
2026-03-13 17:00:00,11.5,7.43,340,0,0.0,☀️
2026-03-13 18:00:00,10.2,6.91,338,0,0.0,☀️
2026-03-13 19:00:00,8.9,6.63,337,0,0.0,☀️
2026-03-13 20:00:00,8.1,5.91,341,0,0.0,☀️
2026-03-13 21:00:00,7.7,4.06,350,0,0.0,☀️
2026-03-13 22:00:00,7.0,3.22,353,0,0.0,☀️
2026-03-13 23:00:00,6.5,2.5,358,0,0.0,☀️
2026-03-14 00:00:00,6.1,2.0,360,0,0.0,☀️
2026-03-14 01:00:00,5.7,1.9,3,0,0.0,☀️
2026-03-14 02:00:00,5.4,2.0,3,0,0.0,☀️
2026-03-14 03:00:00,5.2,2.0,3,0,0.0,☀️
2026-03-14 04:00:00,4.9,1.8,360,0,0.0,☀️
2026-03-14 05:00:00,4.7,1.63,349,0,0.0,☀️
2026-03-14 06:00:00,4.7,1.46,344,0,0.0,☀️
2026-03-14 07:00:00,5.2,1.24,346,0,0.0,☀️
2026-03-14 08:00:00,6.0,1.02,349,0,0.0,☀️
2026-03-14 09:00:00,6.9,0.85,339,0,0.0,☀️
2026-03-14 10:00:00,8.0,0.94,302,0,0.0,☀️
2026-03-14 11:00:00,9.2,1.5,270,0,0.0,☀️
2026-03-14 12:00:00,10.3,2.12,262,0,0.0,☀️
2026-03-14 13:00:00,11.3,2.47,256,0,0.0,☀️
2026-03-14 14:00:00,12.1,2.66,250,0,0.0,☀️
2026-03-14 15:00:00,12.6,2.75,251,0,0.0,☀️
2026-03-14 16:00:00,12.5,2.77,257,0,0.0,☀️
2026-03-14 17:00:00,12.0,2.8,270,0,0.0,☀️
2026-03-14 18:00:00,11.5,2.73,278,0,0.0,☀️
2026-03-14 19:00:00,10.8,2.47,284,0,0.0,☀️
2026-03-14 20:00:00,10.0,2.09,287,0,0.0,☀️
2026-03-14 21:00:00,9.3,1.75,294,0,0.0,☀️
2026-03-14 22:00:00,8.7,1.53,302,0,0.0,☀️
2026-03-14 23:00:00,8.2,1.27,315,0,0.0,☀️
2026-03-15 00:00:00,7.6,1.22,325,0,0.0,☀️
2026-03-15 01:00:00,6.9,1.3,337,0,0.0,☀️
2026-03-15 02:00:00,6.2,1.49,340,0,0.0,☀️
2026-03-15 03:00:00,5.6,1.65,346,0,0.0,☀️
2026-03-15 04:00:00,5.2,1.63,349,1,0.0,🌤️
2026-03-15 05:00:00,5.0,1.53,349,1,0.0,🌤️
2026-03-15 06:00:00,5.3,1.53,349,1,0.0,🌤️
2026-03-15 07:00:00,6.3,1.65,346,1,0.0,🌤️
2026-03-15 08:00:00,7.8,1.8,341,1,0.0,🌤️
2026-03-15 09:00:00,9.3,1.79,333,1,0.0,🌤️
2026-03-15 10:00:00,10.7,1.42,309,1,0.0,🌤️
2026-03-15 11:00:00,12.1,1.6,270,1,0.0,🌤️
2026-03-15 12:00:00,13.3,2.04,259,1,0.0,🌤️
2026-03-15 13:00:00,14.3,2.51,275,2,0.0,🌤️
2026-03-15 14:00:00,15.2,3.36,293,2,0.0,🌤️
2026-03-15 15:00:00,15.7,4.08,301,2,0.0,🌤️
2026-03-15 16:00:00,15.1,4.12,309,2,0.0,🌤️
2026-03-15 17:00:00,14.2,4.1,313,2,0.0,🌤️
2026-03-15 18:00:00,13.1,3.89,316,2,0.0,🌤️
2026-03-15 19:00:00,12.1,3.26,317,0,0.0,☀️
2026-03-15 20:00:00,11.0,2.27,319,0,0.0,☀️
2026-03-15 21:00:00,10.0,1.5,323,0,0.0,☀️
2026-03-15 22:00:00,9.0,1.14,345,1,0.0,🌤️
2026-03-15 23:00:00,8.0,1.24,14,1,0.0,🌤️
2026-03-16 00:00:00,7.3,1.48,28,1,0.0,🌤️
2026-03-16 01:00:00,7.0,1.58,35,2,0.0,🌤️
2026-03-16 02:00:00,6.8,1.58,35,2,0.0,🌤️
2026-03-16 03:00:00,6.9,1.56,40,2,0.0,🌤️
2026-03-16 04:00:00,6.9,1.63,47,3,0.0,🌤️
2026-03-16 05:00:00,7.1,1.72,54,3,0.0,🌤️
2026-03-16 06:00:00,7.7,1.84,61,3,0.0,🌤️
2026-03-16 07:00:00,8.9,2.1,65,1,0.0,🌤️
2026-03-16 08:00:00,10.5,2.25,69,1,0.0,🌤️
2026-03-16 09:00:00,12.0,2.4,73,1,0.0,🌤️
2026-03-16 10:00:00,13.3,2.33,80,3,0.0,🌤️
2026-03-16 11:00:00,14.5,2.2,90,3,0.0,🌤️
2026-03-16 12:00:00,15.5,2.04,101,3,0.0,🌤️
2026-03-16 13:00:00,16.3,1.61,120,3,0.0,🌤️
2026-03-16 14:00:00,16.8,1.3,148,3,0.0,🌤️
2026-03-16 15:00:00,16.9,1.36,163,3,0.0,🌤️
2026-03-16 16:00:00,16.1,1.64,142,3,0.0,🌤️
2026-03-16 17:00:00,14.9,2.37,118,3,0.0,🌤️
2026-03-16 18:00:00,13.8,3.04,107,3,0.0,🌤️
2026-03-16 19:00:00,13.2,3.08,103,3,0.0,🌤️
2026-03-16 20:00:00,12.7,2.83,98,3,0.0,🌤️
2026-03-16 21:00:00,12.4,2.5,92,3,0.0,🌤️
2026-03-16 22:00:00,12.1,2.2,87,3,0.0,🌤️
2026-03-16 23:00:00,11.9,1.91,84,3,0.0,🌤️
2026-03-17 00:00:00,11.8,1.75,77,3,0.0,🌤️
2026-03-17 01:00:00,11.7,1.75,66,3,0.0,🌤️
2026-03-17 02:00:00,11.6,1.89,58,3,0.0,🌤️
2026-03-17 03:00:00,11.6,2.08,55,3,0.0,🌤️
2026-03-17 04:00:00,11.6,2.2,60,3,0.0,🌤️
2026-03-17 05:00:00,11.6,2.42,66,3,0.0,🌤️
2026-03-17 06:00:00,11.6,2.53,72,3,0.0,🌤️
2026-03-17 07:00:00,11.6,2.6,74,61,0.2,☔
2026-03-17 08:00:00,11.6,2.6,74,61,0.2,☔
2026-03-17 09:00:00,11.6,2.69,75,61,0.2,☔
2026-03-17 10:00:00,11.8,2.89,76,61,0.2,☔
2026-03-17 11:00:00,12.1,3.08,77,61,0.2,☔
2026-03-17 12:00:00,12.3,3.08,77,61,0.2,☔
2026-03-17 13:00:00,12.4,2.79,75,3,0.1,🌤️
2026-03-17 14:00:00,12.5,2.47,76,3,0.1,🌤️
2026-03-17 15:00:00,12.6,2.18,74,3,0.1,🌤️
2026-03-17 16:00:00,12.6,2.31,72,3,0.0,🌤️
2026-03-17 17:00:00,12.6,2.53,72,3,0.0,🌤️
2026-03-17 18:00:00,12.6,2.62,72,3,0.0,🌤️
2026-03-17 19:00:00,12.5,2.09,83,3,0.0,🌤️
2026-03-17 20:00:00,11.8,1.64,94,3,0.0,🌤️
2026-03-17 21:00:00,10.7,1.26,103,3,0.0,🌤️
2026-03-17 22:00:00,9.7,0.85,111,1,0.0,🌤️
2026-03-17 23:00:00,9.7,0.76,113,0,0.0,☀️
2026-03-18 00:00:00,9.7,0.67,117,0,0.0,☀️
2026-03-18 01:00:00,10.0,0.86,126,1,0.0,🌤️
2026-03-18 02:00:00,10.4,1.06,131,2,0.0,🌤️
2026-03-18 03:00:00,10.7,1.13,135,2,0.0,🌤️
2026-03-18 04:00:00,10.7,1.06,139,2,0.0,🌤️
2026-03-18 05:00:00,10.6,0.78,140,2,0.0,🌤️
2026-03-18 06:00:00,11.1,0.54,158,2,0.0,🌤️
2026-03-18 07:00:00,12.7,0.42,225,2,0.0,🌤️
2026-03-18 08:00:00,14.9,0.91,264,3,0.0,🌤️
2026-03-18 09:00:00,16.6,1.5,270,3,0.0,🌤️
2026-03-18 10:00:00,17.7,2.11,265,3,0.0,🌤️
2026-03-18 11:00:00,18.3,2.67,257,3,0.0,🌤️
2026-03-18 12:00:00,18.5,3.16,252,3,0.0,🌤️
2026-03-18 13:00:00,18.1,3.49,246,3,0.0,🌤️
2026-03-18 14:00:00,17.2,3.67,241,3,0.0,🌤️
2026-03-18 15:00:00,16.5,3.69,237,2,0.0,🌤️
2026-03-18 16:00:00,16.4,3.28,239,2,0.0,🌤️
2026-03-18 17:00:00,16.4,2.68,243,3,0.0,🌤️
2026-03-18 18:00:00,16.2,2.15,248,3,0.0,🌤️
2026-03-18 19:00:00,15.4,1.7,242,2,0.0,🌤️
2026-03-18 20:00:00,14.4,1.35,228,1,0.0,🌤️
2026-03-18 21:00:00,13.7,1.22,215,1,0.0,🌤️
2026-03-18 22:00:00,14.0,1.13,225,1,0.0,🌤️
2026-03-18 23:00:00,14.6,1.3,247,2,0.0,🌤️
