time,temperature_2m,wind_speed_10m,wind_direction_10m,weather_code,precipitation,weather_icon
2026-03-10 00:00:00,8.8,5.0,323,0,0.0,☀️
2026-03-10 01:00:00,8.1,4.03,316,0,0.0,☀️
2026-03-10 02:00:00,7.4,3.25,315,0,0.0,☀️
2026-03-10 03:00:00,7.0,3.86,323,0,0.0,☀️
2026-03-10 04:00:00,6.9,3.72,329,0,0.0,☀️
2026-03-10 05:00:00,6.6,3.44,324,0,0.0,☀️
2026-03-10 06:00:00,6.1,3.45,330,0,0.0,☀️
2026-03-10 07:00:00,6.2,3.51,355,0,0.0,☀️
2026-03-10 08:00:00,7.3,4.4,1,0,0.0,☀️
2026-03-10 09:00:00,8.3,4.4,1,0,0.0,☀️
2026-03-10 10:00:00,9.3,5.72,27,0,0.0,☀️
2026-03-10 11:00:00,10.0,5.16,36,0,0.0,☀️
2026-03-10 12:00:00,10.5,4.27,57,0,0.0,☀️
2026-03-10 13:00:00,10.8,4.88,64,0,0.0,☀️
2026-03-10 14:00:00,11.1,4.24,71,0,0.0,☀️
2026-03-10 15:00:00,11.1,4.22,68,0,0.0,☀️
2026-03-10 16:00:00,11.2,5.14,63,0,0.0,☀️
2026-03-10 17:00:00,11.2,4.88,62,0,0.0,☀️
2026-03-10 18:00:00,10.8,4.84,52,0,0.0,☀️
2026-03-10 19:00:00,10.6,4.68,48,0,0.0,☀️
2026-03-10 20:00:00,10.4,4.46,48,0,0.0,☀️
2026-03-10 21:00:00,10.0,4.25,41,0,0.0,☀️
2026-03-10 22:00:00,9.5,4.63,33,1,0.0,🌤️
2026-03-10 23:00:00,8.9,4.43,25,1,0.0,🌤️
2026-03-11 00:00:00,8.4,4.02,19,1,0.0,🌤️
2026-03-11 01:00:00,8.0,3.37,12,1,0.0,🌤️
2026-03-11 02:00:00,7.7,3.24,9,1,0.0,🌤️
2026-03-11 03:00:00,7.5,2.8,2,1,0.0,🌤️
2026-03-11 04:00:00,7.0,2.62,353,1,0.0,🌤️
2026-03-11 05:00:00,6.9,2.63,351,1,0.0,🌤️
2026-03-11 06:00:00,6.9,2.82,354,1,0.0,🌤️
2026-03-11 07:00:00,6.7,2.67,347,1,0.0,🌤️
2026-03-11 08:00:00,7.7,2.32,353,1,0.0,🌤️
2026-03-11 09:00:00,9.5,2.38,15,1,0.0,🌤️
2026-03-11 10:00:00,10.8,2.66,34,1,0.0,🌤️
2026-03-11 11:00:00,11.6,3.05,49,1,0.0,🌤️
2026-03-11 12:00:00,12.1,3.22,64,1,0.0,🌤️
2026-03-11 13:00:00,12.7,3.7,90,0,0.0,☀️
2026-03-11 14:00:00,13.1,4.46,99,0,0.0,☀️
2026-03-11 15:00:00,13.1,4.61,94,1,0.0,🌤️
2026-03-11 16:00:00,12.9,4.21,86,1,0.0,🌤️
2026-03-11 17:00:00,12.6,4.24,75,1,0.0,🌤️
2026-03-11 18:00:00,12.3,4.22,59,1,0.0,🌤️
2026-03-11 19:00:00,12.0,3.98,51,1,0.0,🌤️
2026-03-11 20:00:00,11.9,3.86,37,1,0.0,🌤️
2026-03-11 21:00:00,11.6,3.64,32,1,0.0,🌤️
2026-03-11 22:00:00,10.9,4.18,21,0,0.0,☀️
2026-03-11 23:00:00,10.1,3.44,8,0,0.0,☀️
2026-03-12 00:00:00,9.3,2.57,347,0,0.0,☀️
2026-03-12 01:00:00,8.9,2.63,351,0,0.0,☀️
2026-03-12 02:00:00,8.9,2.9,358,0,0.0,☀️
2026-03-12 03:00:00,8.9,3.01,6,1,0.0,🌤️
2026-03-12 04:00:00,9.1,3.45,10,1,0.0,🌤️
2026-03-12 05:00:00,9.3,3.98,18,1,0.0,🌤️
2026-03-12 06:00:00,9.0,3.85,9,1,0.0,🌤️
2026-03-12 07:00:00,9.1,3.63,8,1,0.0,🌤️
2026-03-12 08:00:00,9.8,3.41,3,1,0.0,🌤️
2026-03-12 09:00:00,11.1,4.27,16,1,0.0,🌤️
2026-03-12 10:00:00,12.3,5.64,30,1,0.0,🌤️
2026-03-12 11:00:00,12.5,6.52,36,1,0.0,🌤️
2026-03-12 12:00:00,13.1,6.94,41,1,0.0,🌤️
2026-03-12 13:00:00,13.2,5.77,34,2,0.0,🌤️
2026-03-12 14:00:00,13.2,5.02,59,3,0.0,🌤️
2026-03-12 15:00:00,12.9,5.19,65,3,0.0,🌤️
2026-03-12 16:00:00,12.0,6.71,62,51,0.2,☔
2026-03-12 17:00:00,11.9,6.67,50,51,0.2,☔
2026-03-12 18:00:00,10.9,5.19,19,51,0.1,☔
2026-03-12 19:00:00,10.8,3.37,12,51,0.1,☔
2026-03-12 20:00:00,10.3,2.77,347,51,0.1,☔
2026-03-12 21:00:00,10.4,3.5,358,3,0.0,🌤️
2026-03-12 22:00:00,10.4,3.71,3,3,0.0,🌤️
2026-03-12 23:00:00,10.1,3.8,2,2,0.0,🌤️
2026-03-13 00:00:00,10.0,4.61,4,2,0.0,🌤️
2026-03-13 01:00:00,10.0,5.12,4,1,0.0,🌤️
2026-03-13 02:00:00,9.6,5.2,359,1,0.0,🌤️
2026-03-13 03:00:00,9.1,5.2,358,0,0.0,☀️
2026-03-13 04:00:00,8.7,5.7,359,0,0.0,☀️
2026-03-13 05:00:00,8.3,6.2,358,0,0.0,☀️
2026-03-13 06:00:00,8.2,6.9,1,0,0.0,☀️
2026-03-13 07:00:00,8.1,6.5,359,0,0.0,☀️
2026-03-13 08:00:00,9.0,6.6,360,0,0.0,☀️
2026-03-13 09:00:00,10.1,7.17,8,0,0.0,☀️
2026-03-13 10:00:00,11.0,8.01,9,0,0.0,☀️
2026-03-13 11:00:00,11.9,8.42,13,0,0.0,☀️
2026-03-13 12:00:00,12.5,8.71,15,0,0.0,☀️
2026-03-13 13:00:00,12.5,7.56,18,0,0.0,☀️
